"source","image_relpath","filename","emotion_label","emotion_name"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/60965.png","60965.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/55635.png","55635.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/44775.png","44775.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/38119.png","38119.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/30527.png","30527.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/6/69599.png","69599.png","6","Sadness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/49843.png","49843.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/22248.png","22248.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/42896.png","42896.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/43121.png","43121.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45960.png","45960.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/23017.png","23017.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/51286.png","51286.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/46382.png","46382.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/21353.png","21353.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/40679.png","40679.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/58703.png","58703.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/04267.png","04267.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/36368.png","36368.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/66772.png","66772.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/60903.png","60903.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/04930.png","04930.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/69258.png","69258.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/21733.png","21733.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/18254.png","18254.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/17544.png","17544.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/54731.png","54731.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45847.png","45847.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/01656.png","01656.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/46674.png","46674.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/47113.png","47113.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/59933.png","59933.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/40589.png","40589.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/01797.png","01797.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/43848.png","43848.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/36502.png","36502.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/60332.png","60332.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/22218.png","22218.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/58543.png","58543.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/52465.png","52465.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/20544.png","20544.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/36398.png","36398.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/61389.png","61389.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/38481.png","38481.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/51682.png","51682.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/54572.png","54572.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/50368.png","50368.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/47316.png","47316.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/58598.png","58598.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/18027.png","18027.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/33349.png","33349.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/49355.png","49355.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/7/02520.png","02520.png","7","Surprise"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/35278.png","35278.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/20754.png","20754.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/37471.png","37471.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/02324.png","02324.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/61402.png","61402.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/03033.png","03033.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/34361.png","34361.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/27539.png","27539.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/04600.png","04600.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/61844.png","61844.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/42189.png","42189.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/18464.png","18464.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/59579.png","59579.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/60244.png","60244.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/48583.png","48583.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/23160.png","23160.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/28261.png","28261.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/06185.png","06185.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/66607.png","66607.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/22704.png","22704.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/23541.png","23541.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/52546.png","52546.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/54244.png","54244.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/54820.png","54820.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/26307.png","26307.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/11867.png","11867.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/38976.png","38976.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/25744.png","25744.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/16236.png","16236.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/40143.png","40143.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/55512.png","55512.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/10507.png","10507.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/00401.png","00401.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/33194.png","33194.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/08617.png","08617.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/21176.png","21176.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/59718.png","59718.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/38808.png","38808.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/35896.png","35896.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45096.png","45096.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/01107.png","01107.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/41574.png","41574.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/35155.png","35155.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/16195.png","16195.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/51261.png","51261.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/16931.png","16931.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/02236.png","02236.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/34024.png","34024.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/01755.png","01755.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/35537.png","35537.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/24979.png","24979.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/19959.png","19959.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/02195.png","02195.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/25116.png","25116.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45845.png","45845.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/37783.png","37783.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/25403.png","25403.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/09594.png","09594.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/18778.png","18778.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/05023.png","05023.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/66507.png","66507.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/66896.png","66896.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/64445.png","64445.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/57492.png","57492.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/37823.png","37823.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/47050.png","47050.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/14593.png","14593.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/12925.png","12925.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/28229.png","28229.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/11913.png","11913.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/23587.png","23587.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/04833.png","04833.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/62311.png","62311.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/41183.png","41183.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/52154.png","52154.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/11599.png","11599.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/56367.png","56367.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/13385.png","13385.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/05138.png","05138.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/34846.png","34846.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/14023.png","14023.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/6/52165.png","52165.png","6","Sadness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/06532.png","06532.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/29101.png","29101.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/22234.png","22234.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/29087.png","29087.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/64293.png","64293.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/39874.png","39874.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/05841.png","05841.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/18002.png","18002.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/12977.png","12977.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/06526.png","06526.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/32885.png","32885.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/22221.png","22221.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/49483.png","49483.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/19941.png","19941.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/25624.png","25624.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/59319.png","59319.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/53419.png","53419.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/11073.png","11073.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/28475.png","28475.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/63177.png","63177.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/25492.png","25492.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/20593.png","20593.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/56472.png","56472.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/36736.png","36736.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/00387.png","00387.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/64008.png","64008.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45985.png","45985.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/06350.png","06350.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/35828.png","35828.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/00305.png","00305.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/00619.png","00619.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/66917.png","66917.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/23431.png","23431.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/08142.png","08142.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/28772.png","28772.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/55127.png","55127.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/45345.png","45345.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/20312.png","20312.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/62452.png","62452.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/01930.png","01930.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/50221.png","50221.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/10884.png","10884.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/01099.png","01099.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/37838.png","37838.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/11601.png","11601.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/7/63305.png","63305.png","7","Surprise"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/14150.png","14150.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/44830.png","44830.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/30696.png","30696.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/25038.png","25038.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/33515.png","33515.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/45987.png","45987.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/40285.png","40285.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/69638.png","69638.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/49310.png","49310.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/66569.png","66569.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/51663.png","51663.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/46896.png","46896.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/66267.png","66267.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/47583.png","47583.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/51656.png","51656.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/41584.png","41584.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/44902.png","44902.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/57926.png","57926.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/16701.png","16701.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/38949.png","38949.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/12573.png","12573.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/21901.png","21901.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/46906.png","46906.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/48132.png","48132.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/33612.png","33612.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/68335.png","68335.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45676.png","45676.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/54994.png","54994.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/12702.png","12702.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/30455.png","30455.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/52237.png","52237.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/38295.png","38295.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/64014.png","64014.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/22986.png","22986.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/52308.png","52308.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/07202.png","07202.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/16745.png","16745.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/27553.png","27553.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/38795.png","38795.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/25504.png","25504.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/53327.png","53327.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/54272.png","54272.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/39955.png","39955.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/63751.png","63751.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/34706.png","34706.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/22847.png","22847.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/66027.png","66027.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/35585.png","35585.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/62259.png","62259.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/17130.png","17130.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/7/05945.png","05945.png","7","Surprise"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/22755.png","22755.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/67542.png","67542.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/47290.png","47290.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/30471.png","30471.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/00028.png","00028.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/41820.png","41820.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/16991.png","16991.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/37091.png","37091.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/06636.png","06636.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/67788.png","67788.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/12997.png","12997.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/19561.png","19561.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/6/10152.png","10152.png","6","Sadness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/31084.png","31084.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/62462.png","62462.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/17114.png","17114.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/62913.png","62913.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/33298.png","33298.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/24970.png","24970.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/21233.png","21233.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/14471.png","14471.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/36660.png","36660.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/19826.png","19826.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/14475.png","14475.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/13786.png","13786.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/35548.png","35548.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/42592.png","42592.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/06381.png","06381.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/19341.png","19341.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/63774.png","63774.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/43298.png","43298.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/19966.png","19966.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/23359.png","23359.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/34471.png","34471.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/58299.png","58299.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/05376.png","05376.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/27511.png","27511.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/01859.png","01859.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/09457.png","09457.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/48660.png","48660.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/13409.png","13409.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/35065.png","35065.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/09864.png","09864.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/19336.png","19336.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/34006.png","34006.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/25943.png","25943.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/21590.png","21590.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/6/28980.png","28980.png","6","Sadness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/48382.png","48382.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/26905.png","26905.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/21974.png","21974.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/53287.png","53287.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/02356.png","02356.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/36492.png","36492.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/48904.png","48904.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/22461.png","22461.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/39488.png","39488.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/69951.png","69951.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/21298.png","21298.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/59339.png","59339.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/36140.png","36140.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/00870.png","00870.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/48946.png","48946.png","5","Neutral"
"ffhq","Cleaned_FFHQ_Dataset_50/train/4/04725.png","04725.png","4","Happiness"
"ffhq","Cleaned_FFHQ_Dataset_50/train/5/45927.png","45927.png","5","Neutral"
